学生ID,综合GPA
08e1078ec8e88e3ccea1,3.24030685425
c556dcb16a6b9b00f7c5,2.57590579987
3fa2dd55d05d1690a49b,3.48838019371
ab6c1d56e37b7ac2abff,3.30080008507
d813e1e48294c18a39c9,3.28241348267
b3ebf2ad565861ea51cc,3.44160914421
08ce8229afd0d02f8700,3.33253741264
c94dab83d71c58e70d17,3.50847911835
3206a13a491da10b4d55,3.32541656494
a4089c0599f1379fad15,3.15367817879
bea8fbcaba48184c38a6,3.59701967239
c7567b2627259c14ff09,3.28262996674
3c6e22881151508d0450,3.60535001755
7cb73ed9c5aa743828cf,3.46702361107
48d428cb550bd064dbd0,3.55913925171
50c5e46f3dfc6841581f,3.52938294411
9a7ecef292a3dcf60e36,3.63380932808
ad9e27199ca0603d7a1d,3.03605818748
14f784716ee531fb5198,2.99918293953
2b27d9e5617c25bf472a,3.68037796021
9212c0e9c0b0e42fbec5,3.56976318359
3f95fb40f978ce807f3c,3.41708540916
5143c17d90606c5d88c3,3.32740855217
bfa3911dad420deb5d58,3.4625556469
74ca5555a3d8c848e713,3.16058254242
7dfe4c4880adecc8c519,3.32144141197
7b6d1e4bfc294c758bd8,3.03345441818
779e63872d88be04c2ae,3.42990660667
1327d0992f4eae78bc22,3.38251233101
3ea49dc464cf986c240c,3.37590289116
c9a54cd89ec494ec5263,3.46248650551
e0d3b05f65ed9720553b,2.81511044502
578d4875122d9350bec9,3.27093577385
3fa837802488d18f1f7b,3.39348196983
b6d42fbd8e0957832b17,3.20872402191
c2021ec9b1d821f106ea,3.54091453552
a2c8533ebab0240ac78f,3.23129916191
e4241689000ec8bb73c8,3.52958440781
f02281f425b342a45518,2.9545083046
b7ca8158612b393183b5,3.19735217094
5fd60162b0ba5f23138f,3.43942046165
b6b674c068d162d37553,3.54818248749
885a078a12b6150a33f9,3.42497158051
525a6347fe7f533e4522,3.03725290298
fd0fda0711f84bae0072,3.3413131237
e3158f54a6b8d7e8940c,3.46118497849
01abf9770029ba4b431e,3.51373529434
36c47de7f242cae06877,3.49547147751
472918f79303e4cf9e45,3.43668913841
e01fe3e7a37322d94dff,3.20553445816
e73fa6b6f23d8a6519d2,3.62866330147
0fbf813dda1df7f12e4c,3.40857410431
2aea02e55efa7464b53c,3.30062580109
c1ef1265f73d2569e961,3.00534629822
8c58bde564d898502e97,3.10636401176
e8b6915c5d66a9dc166f,3.15582561493
7170a1d1f4a9e692e220,3.51552271843
67a4ad49e1118eb9dcbf,3.48511314392
f4ef63ec5d7630bd3d5e,3.2431063652
a265a33ca38ff4190fa2,3.42333769798
e494287654de28dc8785,3.52439928055
5f45bb444d73d63d6f9f,3.29319238663
22da73a201a8a43d6515,3.57458519936
cc2ae4442abfd99f5fa2,3.51030826569
f8c8aac26f61de6ba40a,3.45320510864
6ce154838db95b007da1,3.34762740135
a8cf2647c0ee83dd2d5c,3.26400923729
4d1c910e3d6e15a0ccaa,3.54646515846
d2e39ca47609a1877574,3.59806966782
c52648dac8d3945cee37,3.47000575066
9c4226674a9361ebb008,3.47198104858
09e4912aba7d343907cd,3.40397334099
91b7a6d1961bc59abd4a,3.21404361725
18ab5a1cd4e96f902fb4,3.26221323013
b01ec991e98acd732b3e,3.38860797882
3a10cd084b054bb7bbfa,3.4919257164
ea1b9c640da784e600d0,3.3909304142
1d43a2548ad477262531,3.53519034386
c018e272025a518aaa6c,3.48400855064
1ae09a72e49880f860e4,3.35265803337
78bbf799d8ca3250f25e,3.19489645958
2dd92678fe82da660f9d,3.02577733994
d1fd9a0e51b021bbe630,3.47890663147
7515f5b4e156f9ae29b6,3.53952789307
ecc69a3880242c6e3dc3,3.42237257957
53676de96fa00fff59fc,3.59625339508
cfd92011b33eda1e4984,3.23567986488
8a44900a1b2a7a6e75e8,3.32936239243
954f0c6f7653ab899ff2,3.58793592453
ecf500c54dca0abbbc1a,3.24268579483
0a480fdaf0bc21b98cfe,3.04204940796
8008171abae79d9dc916,3.42600798607
8f7324d096249b3aef68,3.44435024261
6d1bf862bebbc95d2e09,3.6138818264
52fe94cd20952f76cf01,3.21129155159
53a0a80338d7b8f4cfb3,3.3134739399
ca065db021401a796593,3.24133443832
6d0326fcabf954061d0c,3.66628026962
717f554d8cc710cb7133,3.40028190613
60123356a227537acdee,3.564661026
55b550b8c500a0931f42,3.40171074867
921f3daed56290692e8a,3.12879300117
3b6800bb4a018aecd139,3.27764129639
85ee332708472f3cccbe,3.30666685104
5c1dced09266c8b1eee0,3.36079597473
8b2cee30a82ce8f6053e,3.00972247124
8a04a9c080d20ef7cf63,3.61141109467
060cba9a802efcba5430,3.3331694603
985d430149688b33f5a4,3.41313195229
c12f6a839738e55fdc0b,3.54971528053
2f09e35749430d5cc6b8,3.51827168465
4ab363e925336d6198c1,3.46493935585
093b2da4556f1190c1f4,3.11339235306
76aa460e8d99588bea2d,3.70395517349
7f676e9078bdf32f1f12,3.26338362694
0d31474a2269f817bb21,3.4025042057
e73fa30d75e6e033002d,3.56135559082
fe8fcc686ce847b964d2,3.26545500755
3357a83abcb2192a7317,3.48137664795
960d082d1004bb3cbd2f,3.31112909317
259100d163559ad1c956,3.58290910721
b31960bf94f3212bbe35,3.50021767616
d8d52323f4923930e9f2,3.27732896805
2ba3944727c83e434e2c,3.57233262062
9c17e2f330d237af8bb1,3.43089056015
babe64fe895f42309991,3.51536870003
f99729a8f6ce1e246f47,3.37857604027
5264c3d86da84385852f,3.29659938812
0c935d45b48342327e10,3.16042304039
c7d5208fd97b1919a1b5,2.94952082634
898e12c341494e92d9c5,3.41979026794
84348c784b2b5fede15e,3.55415058136
f6cd9f742abcc9719363,3.37413644791
1fad179c28eba8e4e082,3.34520173073
9370691d3dcdb813fef6,3.45926308632
152ce7dbce41d8654a6d,3.28263688087
19a28331461bfa0ba163,3.37149643898
648948a4b6dab8f6a983,3.48953342438
9486b5c1b4b7a2e64a42,3.37889504433
0c0c89f232f50715aa9c,3.37841558456
71a9ffca29771a07b773,3.28074359894
3421dfbd7ec8fbeb197a,3.47302079201
eddeb00c863c211cad3d,3.34085559845
e3182d28dec0c1d009c0,3.53204798698
e67c47085a15a6c063ee,3.32086205482
a11c05595c1ce2b549d7,3.38711500168
ee989bffe64105db76a1,3.20784020424
09f73a39d4a0bf9ece0a,3.3693716526
0abcb8360b5f7657cc2e,3.50175952911
2d449709d8eed184e692,3.52420520782
384f4ee7d555197739ea,3.53357577324
9258089c4154f118ad95,2.69732189178
8dc9aced11a73d68a84c,3.50233197212
9ef7d1a8e18ca6e43c9e,3.30890059471
2f1c97540bb53e469966,3.32818508148
aff4635a7170c5e528df,3.66461658478
6935e2f7599d3278ae45,3.46793556213
ee91c2558239ce87e838,3.39872407913
373ac1b850d8fa561fd2,3.5619790554
f591a1be8e1ea1a27406,3.63087558746
dbe009c52c905ad0bf32,3.60444426537
a4eeb77d342051b60c36,3.31598448753
a3566f8b5924ca7f1a73,3.68326878548
47dfa334531cb590a740,3.55329561234
8067a1a6e9bf5e7d02eb,3.26289892197
9f4db024f9219e32c682,3.6640651226
0ec0e9d15055f50ad407,3.47750878334
7c746dd9493c50752bf0,3.45721435547
5b3c993dcc30495ec7cb,3.20740842819
5a40743649733bacf359,3.61972379684
f1aca312ba5408c07011,3.33858966827
f792be87647a817da3f4,3.599152565
e64c595732b5858a6549,3.51391410828
17b549a0588fee0bae68,3.12044000626
41b5d12926a83cc72f5e,3.48595929146
7d66f03e3471ec327d49,3.47797346115
c0b090ab9a72ff7f1693,3.3884510994
fb7d1f5908db987f139d,3.43249559402
45c78eb3794041cc9dc6,3.58649277687
ff811042a735737ad3f9,3.46417427063
c26fd39c60ff3b56eee2,3.28713059425
9ee841b5f52395831fb0,3.4030752182
ea5a762ad95a4fe0eb6d,3.27731800079
dbe8f866f0db3631e2af,3.20588541031
546f655e7f252c154118,3.42124581337
6745716f0400b7db4a11,3.44001722336
7ad8349bdaa01fab29fe,3.25331521034
cb02343d0d6fd2dada16,2.67059016228
892db71cf4442a78a83c,2.81970334053
0ebdd2a1ab896ce7705d,3.02511644363
01b4e731e10fd4e82659,3.32206559181
81e83c9744dff69fda9a,3.15185427666
ab5cf6d94f56ea7a500d,3.59663248062
9edc5c32b8480615390f,3.29631900787
4bc25815921e1722eac4,3.43367385864
27a0df53ee355022112c,3.13116884232
be7945e5a212bf36aa6b,3.42206048965
14f2cd48636d146d7ab4,3.12214827538
2cd13b3913398886504c,3.4931397438
693dd2c5c469c898b4a2,3.45020437241
eed0ad608d243d87c5c3,3.55544495583
aa0363bcf69081c81418,3.2197701931
a37d8d3c1a7afb0aa0b2,3.53587126732
4332e1a7ac26a2ccd8e7,3.50927376747
1e533582ac3e637b9fdf,3.37134289742
2271f3740250e0767117,3.26936721802
b360fd649067aac80e79,3.50961565971
406745b1f3cf2ab309a2,3.23992133141
105f6fc6f7b6c4d24c5b,3.08540463448
a2edd9a28b82a6c854f0,3.6640765667
a50cf9ada6bac3d61129,3.3152794838
57d825d33ae028ed96a0,3.40452885628
a5e05f58d68aa800571c,3.52797675133
0f18c0309d31160a0e9b,3.13580775261
3391d791d313ef1a18b8,3.48133325577
39db1f8353673f38d730,3.61723327637
2987f2df854cd5c1c480,3.34253430367
922dca24495afe0cfca9,3.5270280838
9d5e2599c4b1a9c3f355,3.49378299713
f441c81859924a87e910,3.30647730827
d846d93742c7a49edaf5,3.64967179298
7ca9b1df45a5c43ec791,3.31521081924
0d24581a0cef08effa97,3.24222922325
facc56bacfc6fac569aa,3.53088140488
28a81c053ac64c6e1d7a,3.32495594025
07fe36666ab441f3f35a,3.41616272926
bd4b991ee75155a801bd,3.59920501709
1953c3a51339e37c336b,3.27164649963
233594d3f9d1d5667d87,3.29663133621
ca34a8345cc1cfc06804,3.50264263153
8c65e9d06aa425a75057,3.55017209053
5cd3a77557d4b8426b10,3.14154744148
c4cc69bb511ac6e72d56,3.34026408195
e454b489a63b6b2b5d43,3.25864648819
09d2f42d5bb05f0be65e,3.27484250069
95c50ab274a2a268956d,2.93327045441
62c9f4617262c8b19d9e,3.46852517128
dfe15e77c7b90beb39f3,3.4616215229
b5e1208658e9720655b3,3.32945895195
426152a6e08019c71b6b,3.24721360207
9995ad07684f9b1fe481,3.42871522903
7b478c1a3d98470e30da,3.31005764008
3b067bd66846d7bda046,3.31413435936
5ae317c80877620efa16,3.32468891144
58ad6831a655f748ee71,3.14426374435
ceb7a1a5d9f24adde73c,3.53968763351
d2afdf404ccb40a71eb7,3.45910406113
0288113368f2d0dbb6d0,3.21841645241
8f9c2b11454eed1ca4d9,3.53415250778
d5323eee95ad98979dc9,3.24820423126
dd766eaedc22f7866b4c,3.29334235191
270cb7d7ff18fc80823c,3.16053199768
457ecab160ed4546b760,3.39313054085
e617c5324a7deed93390,3.20177006721
32a085a06d852fc93fb3,3.24148273468
b1a2e5861bb39908d447,3.20460176468
6147b9f8ea6b4aff08b5,3.27045512199
5ede31a12a20e8ee35f3,3.612657547
f01352a40f5e41763c21,3.42994785309
1aaf219a92703fe63ccf,3.46188783646
fb35650da043b6d689d6,2.65562677383
6bee4caca8ad43102036,3.26360440254
f4537f164a84ea2dcdc1,3.35478043556
ea2fd928f19302ebe99b,3.56603193283
ad1b8a6b6d4ff8b110a4,3.61434864998
6b29c631ae51d2f70891,3.57862949371
f2baac6a3930c2e82007,3.35768413544
11cf3e828f6b05a4e43c,3.54827618599
75628713f47e4cd17b46,3.09986782074
c1acbbcd6b3e1e63465d,3.23195934296
3a62a94ab6c5f1a9af46,3.34065485001
c153b88ad0f8155da314,3.40915632248
ffc5099145f4254fd58d,3.64206933975
0ef370717601cbc2b32a,3.39907860756
4f051dd93bfa492134b0,3.40575885773
ef309c78986e2e71510b,3.40336275101
b852fe5797d0d4d2dc7c,3.34869480133
6d8d0d51394838cae222,3.23520731926
7fccb8b04181f60a5991,3.1413333416
522c7ea8c3e628025544,3.60345387459
82db1b85e4e9bfb16153,3.37524580956
11c1f350c036952966b7,3.24722743034
8a49dd9a61093babfe2f,3.31693434715
5b1539e4abb9fbd25946,3.43753027916
5641598f264fe6535029,3.58255648613
d6a01d493f7173e8ed7f,3.42643857002
bbb950e6e6e1a02ee9d8,3.62178707123
5858a4a018e3a16c270f,3.24412560463
8ba652e61668991bf7f6,3.29014110565
9340188516d17ae430af,3.21188831329
ad6e271a24adaea2c0b3,3.47234034538
dd9c13ee16379261ba7e,3.36441397667
994d27bfcd1754d08245,3.18760919571
3efe6a275e3113d493d1,3.07404708862
d1d64a82e383344e789a,3.60839152336
52b60a9da8c7f5745f95,3.63449430466
517e465093d837cb85bb,3.51216697693
803055e9a94b1c8d8b9a,3.29422831535
1c55dd1600e29c37e4da,3.48654484749
24294c92bc07e1c2931b,3.57210350037
ffa87d40ff0c05661542,3.15707421303
5c0be076d002c01a9f1a,3.3746445179
f76f2d0c90df45ea38dd,3.67859697342
c1e76993cc0bc4159d44,3.4281244278
afb99e72f9593b7d5605,3.38186573982
c32c2a7787b5965dff89,3.39391446114
4567a9d81e66da6d460e,3.15179038048
a6da805800559fa67f7d,3.22372436523
f88530cfc3cb06e69242,3.33701300621
762f226ea5f25ccc0cc5,3.46410250664
511b45363bcf29c5abd5,3.30851125717
2f601e4cd10aee3abc75,3.33866977692
fb3b09c62d4c6ce8cfeb,3.42800831795
c049cbb13174f5d04e99,3.39049816132
e303d851c95de480f29f,3.40184950829
a80c2f6ffe4af5964451,3.01095175743
7b35562fe839b9f2b0bb,3.46848630905
b99648e784ed1ce30089,3.3624625206
d9ea77de0f9ada67b62e,3.5127518177
71acf5fe5f721262f89c,3.28695392609
685f127e318ffe70a3d5,3.35725665092
3714615bf6dc79400310,3.44366908073
e37370a4a5b13e20b354,3.34072685242
52affdc69272055e5bbb,3.63518738747
7123f2b97848f6f25842,2.91773724556
44a34aedebfdb3e4d6b3,3.48865127563
9de9853366a5f1260b32,3.36930274963
4a33f2e26fa3319435be,3.23659348488
e551fcbb1a2d8fa70429,3.03568553925
c3c8d72febe628a112a2,3.21214437485
ebccd6a3bbd6e999d9a3,3.679646492
2207c29398e4276c655a,3.34059619904
a95c9ce3a0daa01252a1,3.56266140938
4af07e9beb5b343fe532,2.76902794838
46a7db5bb540f84fe6e3,3.56490063667
36e77f5763c454c696f9,3.18351101875
2ae6110b5e8bb0a6d3e4,3.27344822884
b6e73026a2834297aa57,3.28776478767
01c57f75f8c4037992f7,3.22615218163
585e016e7903d3e0fd2c,3.21964073181
cc5fe17ff4fbddbd870a,3.52006721497
33131830cbb90d0d3cc6,3.33370113373
79f24865538864da6f75,3.40353226662
5461b60d68ba7b1d5a43,3.33925938606
